Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep
1089,2023-01-01,Charlie,North,8130.13,35,Clothing,4071.01,4304.7,New,0.14,Credit Card,Online,North-Charlie
1008,2023-01-01,Eve,North,5227.81,38,Clothing,4635.23,5075.44,Returning,0.05,Cash,Online,North-Eve
1070,2023-01-01,Eve,South,783.18,12,Furniture,664.33,863.03,Returning,0.25,Bank Transfer,Retail,South-Eve
1064,2023-01-02,David,South,5533.7,10,Electronics,2242.01,2282.23,Returning,0.2,Credit Card,Online,South-David
1075,2023-01-02,David,West,919.09,26,Electronics,4535.38,4557.56,New,0.0,Credit Card,Online,West-David
1027,2023-01-03,Bob,East,7648.22,30,Furniture,745.93,1143.02,Returning,0.2,Credit Card,Online,East-Bob
1099,2023-01-03,Bob,East,5613.1,31,Furniture,4632.85,4711.700000000001,New,0.21,Cash,Retail,East-Bob
1087,2023-01-03,Charlie,East,8057.76,20,Furniture,3625.94,3880.53,New,0.24,Bank Transfer,Online,East-Charlie
1051,2023-01-04,Eve,North,4979.36,14,Electronics,3686.81,3710.92,New,0.1,Bank Transfer,Retail,North-Eve
1064,2023-01-04,Eve,East,7412.11,10,Electronics,4764.96,5074.42,New,0.12,Cash,Online,East-Eve
1086,2023-01-04,Bob,South,6530.14,8,Furniture,1569.31,1798.02,New,0.07,Credit Card,Online,South-Bob
1090,2023-01-04,Eve,North,1028.39,14,Furniture,4037.21,4323.71,Returning,0.27,Credit Card,Online,North-Eve
1074,2023-01-04,Eve,South,7508.72,38,Furniture,1394.74,1848.69,Returning,0.0,Bank Transfer,Retail,South-Eve
1002,2023-01-04,Bob,East,2716.34,17,Furniture,1727.12,1865.83,New,0.21,Cash,Online,East-Bob
1052,2023-01-05,Bob,North,8837.34,11,Clothing,3451.59,3929.26,New,0.3,Credit Card,Retail,North-Bob
1081,2023-01-05,Bob,South,1429.32,44,Food,618.79,938.04,Returning,0.03,Cash,Online,South-Bob
1023,2023-01-05,Alice,East,6442.09,2,Clothing,575.32,914.77,Returning,0.26,Bank Transfer,Online,East-Alice
1062,2023-01-06,Eve,East,3439.72,15,Clothing,4756.55,4888.46,New,0.29,Credit Card,Online,East-Eve
1087,2023-01-06,Eve,South,7698.92,46,Furniture,3702.51,3964.65,New,0.12,Bank Transfer,Online,South-Eve
1065,2023-01-07,Eve,North,2365.87,6,Clothing,2019.9,2116.74,New,0.11,Credit Card,Online,North-Eve
1085,2023-01-07,Eve,West,2719.89,16,Food,472.08,842.46,New,0.0,Cash,Retail,West-Eve
1021,2023-01-07,Bob,North,2971.45,9,Furniture,3365.28,3730.43,New,0.17,Bank Transfer,Online,North-Bob
1069,2023-01-07,Alice,East,2574.57,6,Food,1768.6,2152.2,New,0.25,Bank Transfer,Retail,East-Alice
1034,2023-01-07,David,West,3677.9,28,Furniture,137.47,234.63,New,0.27,Bank Transfer,Retail,West-David
1041,2023-01-08,David,East,1714.05,36,Food,864.77,1170.16,Returning,0.11,Cash,Retail,East-David
1039,2023-01-08,Eve,South,3613.75,4,Electronics,1054.12,1175.2199999999998,Returning,0.12,Bank Transfer,Retail,South-Eve
1066,2023-01-09,Alice,North,6264.04,48,Clothing,2588.54,2872.8,New,0.17,Cash,Online,North-Alice
1057,2023-01-09,Charlie,North,2114.38,12,Furniture,639.16,746.28,Returning,0.04,Bank Transfer,Retail,North-Charlie
1051,2023-01-09,David,South,5785.45,23,Furniture,2598.18,3042.73,Returning,0.24,Credit Card,Online,South-David
1037,2023-01-09,Charlie,North,7750.81,41,Clothing,4965.07,5243.13,New,0.01,Credit Card,Online,North-Charlie
1067,2023-01-09,Charlie,North,1875.71,48,Electronics,210.63,533.5799999999999,New,0.04,Bank Transfer,Online,North-Charlie
1054,2023-01-10,Eve,South,4634.16,40,Furniture,2654.11,2929.32,Returning,0.08,Cash,Online,South-Eve
1094,2023-01-10,Eve,North,2548.67,25,Electronics,1933.39,1982.92,New,0.17,Bank Transfer,Online,North-Eve
1060,2023-01-11,Charlie,West,1016.99,34,Electronics,4984.21,5184.64,New,0.17,Cash,Online,West-Charlie
1084,2023-01-11,Bob,East,8967.18,21,Clothing,576.74,648.29,Returning,0.2,Bank Transfer,Online,East-Bob
1044,2023-01-11,Eve,North,3594.29,5,Food,4762.87,5050.46,New,0.25,Cash,Retail,North-Eve
1077,2023-01-11,Eve,North,9192.42,35,Electronics,585.37,970.49,Returning,0.15,Bank Transfer,Retail,North-Eve
1088,2023-01-11,Alice,South,1758.16,11,Food,3884.13,3915.41,Returning,0.02,Cash,Online,South-Alice
1078,2023-01-12,Eve,East,4481.2,36,Food,4548.88,4853.41,Returning,0.25,Credit Card,Retail,East-Eve
1048,2023-01-12,Charlie,East,6482.98,47,Clothing,702.44,1067.66,New,0.24,Cash,Retail,East-Charlie
1022,2023-01-12,Eve,East,2761.65,13,Food,2312.45,2504.6,Returning,0.06,Bank Transfer,Online,East-Eve
1094,2023-01-12,Eve,West,5835.21,38,Food,3443.98,3820.3,Returning,0.01,Credit Card,Retail,West-Eve
1045,2023-01-12,Charlie,South,9613.11,35,Furniture,3777.94,4188.66,New,0.17,Bank Transfer,Online,South-Charlie
1087,2023-01-12,Charlie,North,6701.79,21,Food,3724.38,3988.7,New,0.03,Bank Transfer,Retail,North-Charlie
1013,2023-01-12,Alice,West,7646.8,35,Electronics,1312.71,1352.11,Returning,0.22,Bank Transfer,Retail,West-Alice
1012,2023-01-13,Alice,East,8892.37,39,Furniture,3126.52,3465.79,New,0.08,Cash,Online,East-Alice
1090,2023-01-13,Alice,East,2359.53,17,Clothing,2382.98,2839.73,Returning,0.23,Bank Transfer,Retail,East-Alice
1056,2023-01-14,Charlie,West,5720.5,25,Food,2361.74,2584.35,Returning,0.2,Cash,Online,West-Charlie
1024,2023-01-14,Bob,South,3334.75,45,Clothing,2693.99,3045.94,New,0.01,Cash,Retail,South-Bob
1058,2023-01-14,Bob,East,5235.14,6,Food,4987.71,4998.78,Returning,0.17,Cash,Retail,East-Bob
1033,2023-01-14,Alice,West,1740.92,24,Clothing,1345.67,1367.76,New,0.06,Bank Transfer,Online,West-Alice
1017,2023-01-15,Eve,North,289.53,6,Furniture,2594.42,3081.04,Returning,0.1,Bank Transfer,Retail,North-Eve
1094,2023-01-15,Bob,North,8872.33,45,Furniture,4470.91,4695.54,Returning,0.06,Cash,Retail,North-Bob
1042,2023-01-15,David,South,2298.55,46,Furniture,2172.38,2367.11,New,0.16,Cash,Retail,South-David
1040,2023-01-15,Charlie,North,8601.77,19,Furniture,342.3,768.06,Returning,0.09,Credit Card,Online,North-Charlie
1027,2023-01-15,Bob,West,6261.2,26,Food,149.11,477.67,Returning,0.14,Cash,Retail,West-Bob
1034,2023-01-16,Alice,North,1937.9,13,Furniture,366.31,492.68,New,0.12,Credit Card,Retail,North-Alice
1013,2023-01-16,Eve,East,6769.09,20,Clothing,3356.62,3759.01,Returning,0.05,Credit Card,Retail,East-Eve
1080,2023-01-17,Bob,South,4224.0,47,Furniture,4035.33,4211.25,Returning,0.07,Bank Transfer,Online,South-Bob
1016,2023-01-17,Eve,West,4598.02,21,Electronics,2863.74,2953.91,New,0.1,Bank Transfer,Retail,West-Eve
1009,2023-01-17,David,West,8401.07,12,Furniture,2278.67,2476.8,New,0.09,Cash,Retail,West-David
1076,2023-01-17,Charlie,South,8464.23,16,Clothing,1964.15,2211.17,Returning,0.21,Bank Transfer,Online,South-Charlie
1060,2023-01-17,Bob,South,2747.28,3,Electronics,1190.41,1582.89,New,0.02,Credit Card,Retail,South-Bob
1029,2023-01-17,Charlie,North,6275.06,31,Electronics,2719.0,3133.55,Returning,0.17,Bank Transfer,Retail,North-Charlie
1080,2023-01-18,Charlie,East,5138.02,44,Electronics,1763.67,1983.82,New,0.24,Credit Card,Online,East-Charlie
1048,2023-01-19,Bob,West,5187.16,7,Clothing,4310.95,4723.2,Returning,0.05,Credit Card,Retail,West-Bob
1017,2023-01-20,Bob,East,496.59,29,Clothing,3410.49,3481.72,New,0.24,Bank Transfer,Retail,East-Bob
1046,2023-01-20,Eve,East,4104.82,43,Clothing,4052.42,4199.3,New,0.1,Bank Transfer,Retail,East-Eve
1053,2023-01-20,David,West,8785.77,42,Furniture,2443.57,2943.3100000000004,New,0.29,Cash,Online,West-David
1092,2023-01-20,Charlie,East,2729.27,40,Electronics,4624.16,4731.98,New,0.2,Bank Transfer,Retail,East-Charlie
1003,2023-01-21,Charlie,North,6395.81,3,Furniture,1792.05,2091.23,Returning,0.09,Cash,Retail,North-Charlie
1006,2023-01-22,Alice,South,5053.56,29,Electronics,4353.29,4405.8,New,0.04,Bank Transfer,Online,South-Alice
1045,2023-01-22,Bob,East,4594.5,46,Food,2577.08,2961.56,Returning,0.1,Cash,Online,East-Bob
1035,2023-01-22,Alice,North,8387.48,28,Furniture,3771.38,4234.92,New,0.28,Credit Card,Retail,North-Alice
1037,2023-01-23,Bob,North,9813.81,40,Clothing,2790.11,3192.37,Returning,0.26,Bank Transfer,Online,North-Bob
1018,2023-01-23,David,North,7019.59,20,Furniture,1140.62,1258.63,Returning,0.26,Bank Transfer,Online,North-David
1037,2023-01-23,Charlie,East,3649.93,25,Food,1074.62,1382.4299999999998,Returning,0.24,Credit Card,Retail,East-Charlie
1017,2023-01-24,Eve,North,4637.4,27,Electronics,927.89,1399.09,Returning,0.27,Credit Card,Online,North-Eve
1054,2023-01-24,Bob,East,6624.55,22,Electronics,4200.08,4647.28,Returning,0.11,Cash,Online,East-Bob
1083,2023-01-25,David,East,757.99,34,Clothing,1167.91,1547.2600000000002,New,0.11,Bank Transfer,Online,East-David
1090,2023-01-25,Charlie,South,2381.12,17,Clothing,4190.26,4645.35,New,0.12,Credit Card,Retail,South-Charlie
1061,2023-01-25,Bob,East,2375.28,38,Furniture,4440.86,4506.81,Returning,0.24,Bank Transfer,Online,East-Bob
1096,2023-01-25,Charlie,West,6206.16,27,Clothing,4809.0,4967.44,New,0.12,Cash,Online,West-Charlie
1048,2023-01-25,Eve,South,4961.85,7,Electronics,1655.43,2001.08,New,0.19,Bank Transfer,Online,South-Eve
1011,2023-01-25,Eve,North,2896.48,22,Electronics,1324.52,1510.3,Returning,0.15,Cash,Retail,North-Eve
1018,2023-01-26,Alice,East,3187.45,11,Clothing,2414.82,2519.07,Returning,0.0,Cash,Online,East-Alice
1023,2023-01-26,David,North,2676.34,36,Clothing,1991.72,2329.37,New,0.28,Credit Card,Retail,North-David
1026,2023-01-26,David,East,2195.2,5,Food,4093.61,4117.88,Returning,0.12,Credit Card,Retail,East-David
1034,2023-01-27,Bob,East,414.26,38,Food,2729.75,3081.5,New,0.01,Bank Transfer,Online,East-Bob
1065,2023-01-27,Bob,South,1621.54,12,Electronics,2035.68,2079.64,Returning,0.04,Cash,Online,South-Bob
1092,2023-01-27,David,West,6939.75,26,Furniture,3697.29,4003.96,New,0.24,Cash,Online,West-David
1016,2023-01-27,Eve,North,2783.85,41,Food,3386.49,3430.99,New,0.21,Bank Transfer,Retail,North-Eve
1018,2023-01-29,David,West,6008.83,25,Food,4660.82,5011.429999999999,New,0.07,Bank Transfer,Online,West-David
1017,2023-01-29,Charlie,South,4882.09,19,Electronics,1233.12,1697.1899999999998,New,0.1,Credit Card,Online,South-Charlie
1009,2023-01-29,Eve,West,182.8,16,Clothing,3745.69,3883.77,Returning,0.18,Bank Transfer,Retail,West-Eve
1042,2023-01-29,Eve,North,9772.37,25,Food,2403.54,2850.56,New,0.13,Bank Transfer,Online,North-Eve
1007,2023-01-29,Charlie,West,2491.21,13,Furniture,3765.46,3860.56,Returning,0.22,Cash,Retail,West-Charlie
1092,2023-01-29,Bob,South,8936.33,13,Clothing,2684.5,2913.78,New,0.08,Credit Card,Retail,South-Bob
1057,2023-01-31,Charlie,North,975.01,36,Food,4995.3,5165.09,Returning,0.24,Cash,Online,North-Charlie
1042,2023-01-31,Alice,North,5207.03,11,Food,635.2,814.1400000000001,Returning,0.02,Cash,Online,North-Alice
